Order ID,Order Date,First Name,Last Name,Product & Category,Sub Category,Customer Segment,City,State,Region,Quantity,Unit Price,Sales,Profit,Tax,Total,Payment Mode,Sales Person,Customer Type,Notes
ORD-00123,15-07-2023,Ramesh,Mohan,COloR MarkEr Set - ofFICe sUPplIEs,ARt,HoMe OffIce,Ahmedabad, Gujarat,West,2,2060.5,"Rs. 18,539",2529,704.69,17841.05,  Debit Card ,"Rs. 14,933",Returning,
ORD-00124,16-07-2023,rahul,Sharma,bUSiNeSs PHONE - TecHnOLOgY,PHOnES,cOnSUmEr,Delhi, Delhi,North,5,4238.74,"Rs. 16,873",1178,3624.12,17119,  Net Banking ,"Rs. 23,593",New,urgent delivery
ORD-00125,17-07-2023,Meena,,SToRagE boX - ofFice SUpPlies,  STOraGE ,coNsumeR,Madurai, Tamil Nadu,South,5,4818.57,"Rs. 18,778",2063,3686.21,15985.3,Net Banking,"Rs. 21,103",Premium,missing phone number
ORD-00126,18-07-2023,Arun,Singh,TABLE LaMP - fUrNitURe,fUrNiSHINGs,CorPorAte,Kolkata, West Bengal,East,7,512.4,"Rs. 22,925",3021,548.78,23266,Net Banking,"Rs. 15,380",Returning, duplicate check
ORD-00127,19-07-2023,Bala,Singh,stOrAGe sHelf - FUrnItUre,bOokCaSES,cOrPorAtE,Ahmedabad, Gujarat,West,2,2086.3,"Rs. 2,041",4551,638.41,2311.95,  Credit Card ,"Rs. 15,957",New, duplicate check
ORD-00128,20-07-2023,Ajay,Rajan,  STorAge ShElF - furNITUre ,booKcasEs,CorpOrate,Pune, Maharashtra,West,7,261.04,"Rs. 17,858",4648,246.68,17307.1,Cash,"Rs. 3,944",Premium, discount approval
ORD-00129,21-07-2023,Bala,Bose,  eRgO CHAIr - FuRNItUrE ,cHairS,CorPoRatE,Bhubaneswar, Odisha,East,7,4550.23,"Rs. 5,158",4585,4586.63,5639,Cash,"Rs. 14,105",Returning,delayed shipment
ORD-00130,22-07-2023,Karthik,Rajan,  FiLE ORGaNIZER - OFfiCE suPPlIes ,BinderS,COnSUMER,Pune, Maharashtra,West,5,3016.92,"Rs. 21,617",4431,2036.42,18627.45,Cash,"Rs. 4,967",Returning,
ORD-00131,23-07-2023,  Harini ,Sharma,coLor mARkEr sEt - ofFicE SuppLiES,art,cOnSuMEr,Lucknow, Uttar Pradesh,North,1,3627.52,"Rs. 18,685",1287,620.31,16914.5,UPI,"Rs. 23,105",Returning,
ORD-00134,26-07-2023,Arun,Kumar,bUSINeSS phone - teCHnOLOgy,pHoNEs,  cONSuMER ,Chennai, Tamil Nadu,South,6,7635.72,"Rs. 22,166",4246,7421.92,18031.8,net banking,"Rs. 2,981",Regular, duplicate check
ORD-00135,27-07-2023,  Arun ,Singh,FILe OrgAniZER - ofFIce SUppLIes,bINderS,conSumer,Kochi, Kerala,South,7,1441.57,"Rs. 19,867",4514,1816.38,16291.6,Credit Card,"Rs. 8,182",New,bulk order
ORD-00136,28-07-2023,Karthik,Iyer,FILE oRgaNiZER - OFFicE suPPlieS,BInDerS,hoMe OffICE,  Lucknow, Uttar Pradesh ,North,4,7120.23,"Rs. 15,563",3726,4357.58,15071.85,Net Banking,"Rs. 6,091",Returning,urgent delivery
ORD-00137,29-07-2023,Nithya,Nair,    stORAGe Box - oFFiCe sUpPliEs  ,stOrAgE,HOMe OfFIce,Hyderabad, Telangana,South,9,7623.82,"Rs. 16,868",648,12350.59,15407.2,Credit Card,"Rs. 19,014",Premium,
ORD-00138,30-07-2023,Naveen,Iyer,  fILE orGaniZEr - OfFice sUpPliES ,BInDErs,CORpoRATE,Patna, Bihar,East,7,6136.91,"Rs. 9,885",1782,6572.63,9641.75,UPI,"Rs. 6,018",Premium,missing phone number
ORD-00139,31-07-2023,Meena,Singh,fiLE orgANIzER - oFfICE SuPPlIeS,binDERs,hOmE officE,Pune, Maharashtra,West,10,7188.24,"Rs. 8,389",451,10998.01,7474.65,Cash,"Rs. 6,000",Regular,missing phone number
ORD-00140,01-08-2023,  Priya ,Singh,a4 COpy paper - OFFiCE sUpPLIes,,hOME OFFICE,Lucknow, Uttar Pradesh,North,10,833.36,"Rs. 13,671",2454,1350.04,13415.45,Debit Card,"Rs. 24,959",Regular, discount approval
 ORD-00141 ,02-08-2023,Pooja,Mohan,StOrAgE BOx - oFFICE supPliEs,SToraGE,ConSUMer,Chandigarh, Punjab,North,6,3743.32,"Rs. 5,545",3581,4042.79,5990,Cash,"Rs. 15,306",Premium,address pending
ORD-00142,03-08-2023,Ajay,  Iyer ,lasEr CoPieR - TeChNOloGy,cOpIERs,hoMe OffIcE,Noida, Uttar Pradesh,North,8,2898.76,"Rs. 2,659",1168,3130.66,2421.15,Net Banking,"Rs. 23,587",Regular,bulk order
ORD-00143,04-08-2023,,Singh,visItoR chAIr - fuRNitURe,ChaIRs,hOMe OFFIce,  Bengaluru, Karnataka ,South,7,1761.58,"Rs. 9,333",3361,1775.67,7876.4,UPI,"Rs. 2,264",Premium,  follow up required
ORD-00144,05-08-2023,Suresh,Mohan,  lAsER cOpIEr - TeCHNOloGY ,cOpIeRS,COrPorAte,Delhi, Delhi,North,3,6941.94,"Rs. 2,589",4625,2998.92,2601.1,Net Banking,"Rs. 7,657",Regular,delayed shipment
ORD-00145,06-08-2023,  Santhosh ,Bose, rinG BINDEr - OfFiCe sUPpLIes ,bInderS,cORpoRaTE,Ahmedabad, Gujarat,West,3,6433.3,"Rs. 14,829",2269,3300.28,12288.2,Debit Card,"Rs. 6,573",Regular, discount approval
ORD-00146,07-08-2023,Santhosh,Singh,ViSItoR CHAIr - FUrnItuRE,cHAiRS,CORPOraTe,  Jaipur, Rajasthan ,West,7,4402.02,"Rs. 14,051",682,5269.22,14480,Credit Card,"Rs. 5,790",Premium,missing phone number
ORD-00148,09-08-2023,,Varma,cOLOr MaRKeR sET - OFFIcE suPPliES,  ARt ,coNSuMER, Noida - Uttar Pradesh ,,North,2,1392.06,"Rs. 14,581",3912,375.86,11834.8,Cash,"Rs. 11,682",Premium,delayed shipment
ORD-00149,10-08-2023,Divya,Bose,DIspLay rAcK - fUrnITURe,BOOkcases,COrPOrAtE,Bhubaneswar, Odisha,East,10,1197.4,"Rs. 15,033",3116,2047.55,13821.7,UPI,"Rs. 14,243",Regular,urgent delivery
ORD-00150,11-08-2023,Karthik,Rajan,LAser copIEr - TeChNOlOgy,CopIErS,conSuMeR,  Jaipur, Rajasthan ,West,5,4572.59,"Rs. 11,532",4862,3086.5,9977.2,Cash,"Rs. 2,951",New, duplicate check
ORD-00151,12-08-2023,Kavya,Bose,CuRTAIn set - fuRNITUrE,FURnisHiNgS,consuMEr,Hyderabad, Telangana,South,2,1857.21,"Rs. 24,062",1970,568.31,19441.6,Debit Card,"Rs. 11,827",New,
ORD-00152,13-08-2023,Ajay,Kumar,dIGitAL cOPIer - tEcHNOLOgy,copIerS,cONsuMER,Chennai, Tamil Nadu,South,1,6362.49,"Rs. 5,566",4193,1030.72,5965,Cash,"Rs. 12,321",New,bulk order
ORD-00153,14-08-2023,  Naveen ,Reddy,lASER COPIEr - TeCHNOLoGy,cOPiErs,CorpoRaTe,Ranchi, Jharkhand,East,10,430.75,"Rs. 17,070",1214,697.81,14841.5,Debit Card,"Rs. 6,689",Regular, discount approval
ORD-00154,15-08-2023,Sneha,Das,tAbLe LAmp - fUrNiTUre,furNishINGS,corpoRaTe,Mumbai, Maharashtra,West,9,6497.28,Rs. 808,472,8946.75,885.2,UPI,"Rs. 13,288",Returning,delayed shipment
ORD-00155,16-08-2023,ajay,Singh,A4 CoPY papeR - OfFIcE sUpPLiEs,papEr,COnsUmER,Kochi, Kerala,South,8,5259.71,"Rs. 11,150",3721,7573.98,11288,Cash,"Rs. 10,423",Regular,missing phone number
ORD-00156,17-08-2023,Divya,Rajan,stORaGE ShELf - furniturE,  BoOkCAsES ,hOME OfFICe,  Coimbatore, Tamil Nadu ,South,2,2617.2,"Rs. 20,142",2801,753.75,16548.6,Credit Card,"Rs. 18,329",Regular,address pending
ORD-00157,18-08-2023,Ajay,Reddy,    erGO chAIR - fURNiTURE  ,ChAirs,CoRPOraTE,Hyderabad, Telangana,South,10,633.57,"Rs. 1,065",3472,855.32,1303,Cash,"Rs. 6,109",Returning,address pending
ORD-00158,19-08-2023,Anitha,Devi,usb huB - tEchNoLoGy,accEssoRIes,  CorPorate ,  Lucknow, Uttar Pradesh ,North,2,2478.85,"Rs. 10,503",4462,847.77,9650.7,Net Banking,"Rs. 4,461",New,  follow up required
ORD-00159,20-08-2023,Arun,NAIR,DOcUMeNT cAbINet - oFFicE SUpplies,  stoRAGE ,cOrpoRaTE,Pune, Maharashtra,West,4,6675.79,"Rs. 18,801",1518,4566.24,15164.8,UPI,"Rs. 2,203",Premium, duplicate check
ORD-00160,21-08-2023,Karthik,Gupta,a4 coPy pApER - OfFIcE suPpliES,pAper,COrPOratE,Ahmedabad, Gujarat,West,4,7708.02,"Rs. 8,746",1825,5549.77,8986,Debit Card,"Rs. 22,106",Returning,
ORD-00161,22-08-2023,Divya,Devi,ColOr mArKEr SEt - offiCE SUpPliES,art,  hoME OFfIcE ,Chandigarh, Punjab,North,1,1512.79,"Rs. 18,917",3756,217.84,18248.15,Net Banking,"Rs. 24,839",Returning,
ORD-00162,23-08-2023,Santhosh,Iyer,ScANNER mAchIne - TeCHNOlOGY,machiNEs,hOMe OffICe,Noida, Uttar Pradesh,North,5,970.63,"Rs. 15,006",1044,829.89,12378.8,Debit Card,"Rs. 7,209",Premium,
ORD-00163,24-08-2023,Pooja,,A4 CoPy PAPER - oFfICE SUPpLies,papeR,hOme oFfice,Chandigarh, Punjab,North,4,2711.96,"Rs. 6,926",4511,1464.46,6343.1,Credit Card,"Rs. 1,088",Premium, discount approval
ORD-00164,25-08-2023,Sneha,  Bose ,PReMiUM noteBOOk - OFFIce sUpPLIEs,PAPER,hoMe oFFicE,  Chandigarh, Punjab ,North,10,5021.07,"Rs. 5,097",3439,7230.34,4944.3,Net Banking,Rs. 890,Regular,
ORD-00165,26-08-2023,Meena,Das,dOCumenT CAbINEt - oFFicE sUPPLIes,stOrAGE,cONsUMeR,Patna, Bihar,East,6,6700.86,"Rs. 23,713",492,6513.24,23815,Cash,"Rs. 21,751",New,address pending
ORD-00167,28-08-2023,Priya,Gupta,  wiReless moUSE - TEcHnOLOgy ,  aCcessorieS ,home oFfiCE,Kochi, Kerala,South,8,5488.72,"Rs. 11,533",4875,6718.19,9902.05,UPI,"Rs. 13,889",Premium,
ORD-00168,29-08-2023,  Priya ,Devi,stORAge boX - oFFiCE SUpplIEs,SToragE,coRpoRate,Chennai, Tamil Nadu,South,7,4291.47,"Rs. 12,246",421,5407.25,10123.8,Debit Card,"Rs. 17,536",Returning,delayed shipment
ORD-00169,30-08-2023,Kavya,Gupta,wIRelESS MoUse - tECHnolOGY,acCeSsORieS,  CoNsumER ,Ahmedabad, Gujarat,West,3,510.88,"Rs. 13,348",1997,262.08,13836,Cash,"Rs. 3,068",Regular,
ORD-00171,01-09-2023,Pooja,Patel,a4 Copy PapEr - OFFiCe SuppLiES,pApER,HoME OFfICe,  Noida, Uttar Pradesh ,North,3,6010.39,"Rs. 15,190",2242,2921.05,13758,Credit Card,"Rs. 10,305",Regular,  follow up required
ORD-00172,02-09-2023,Arun,  Nair ,GAlaXY smArtphOne - TECHNOLoGy,PhonES,hOME oFficE,Chandigarh, Punjab,North,7,472.22,"Rs. 2,620",3290,476,2505,Credit Card,"Rs. 3,885",New,
ORD-00173,03-09-2023,Santhosh,Krishnan,SKEtch kit - oFFIcE sUpPliEs,aRT,ConsuMeR,Pune, Maharashtra,West,8,3501.79,"Rs. 14,730",4513,3781.93,12055,Net Banking,"Rs. 6,372",Regular,delayed shipment
ORD-00174,04-09-2023,Rahul,Reddy,   a4 cOPY pApEr - offIce SuPpLIes  ,paPer,hOMe OFfICE,Delhi, Delhi,North,5,3451.23,"Rs. 22,271",418,2950.8,22540,UPI,"Rs. 23,521",Returning,
ORD-00175,05-09-2023,Nithya,Devi,  sKEtCH KiT - OfFICE supPLiES ,art,  cONSUmER ,  Hyderabad, Telangana ,South,7,615,"Rs. 6,579",3637,697.41,6037.1,Net Banking,"Rs. 23,659",Regular,
ORD-00176,06-09-2023,Naveen,Gupta,usB hUb - tecHNOLogY,,Home oFFicE,Hyderabad, Telangana,South,1,807.09,"Rs. 17,569",506,130.75,14158.2,Debit Card,"Rs. 7,638",Returning,
ORD-00177,07-09-2023,  Arun ,Mohan,  STOraGE sheLf - furNitURE ,BOOkcAses,  cOnSUMEr ,Jaipur, Rajasthan,West,1,3713.07,"Rs. 1,184",2155,668.35,1354.4,UPI,"Rs. 15,646",Returning,  follow up required
ORD-00178,08-09-2023,Rahul,Iyer,ergO ChaIr - fURnITure,ChairS,  COnSuMeR ,  Pune, Maharashtra ,West,2,86.81,"Rs. 18,209",2999,23.44,15058.2,UPI,"Rs. 5,558",Returning,bulk order
ORD-00180,10-09-2023,Suresh,Sharma,InDuSTrial PRIntEr - TEChnoloGy,mAcHines,CorPoraTe,Bhubaneswar, Odisha,East,8,6269.3,"Rs. 17,889",4973,6770.84,15420.65,Net Banking,"Rs. 9,161",Returning,
ORD-00181,11-09-2023,Vijay,Gupta,sTUdy TAble - FuRNITURE,TaBLES,conSUmeR,Coimbatore, Tamil Nadu,South,4,1528.56,"Rs. 8,847",2953,825.42,7819.95,UPI,"Rs. 16,385",New,
ORD-00182,12-09-2023,Naveen,  Das ,VISItor CHaIr - fUrnItuRe,chaIRS,COrPORAtE,Ranchi, Jharkhand,East,1,3130.45,"Rs. 4,304",4080,507.13,3921.4,Net Banking,"Rs. 12,046",Regular,  follow up required
ORD-00183,13-09-2023,Arun,Varma,  LASer copiEr - teCHnOlOGy ,copieRS,coNSumeR,Kochi, Kerala,South,7,7469.11,"Rs. 20,179",2345,8940.52,17575.15,Debit Card,"Rs. 7,378",Premium,
ORD-00186,16-09-2023,vijay,Nair,  sToRAgE sHelF - FURNituRE ,bOOkcaSES,cOrPOraTe,Noida, Uttar Pradesh,North,5,602.21,"Rs. 11,554",3392,514.89,10054.9,UPI,"Rs. 18,196",Premium,address pending
ORD-00187,17-09-2023,  Rahul ,Reddy,pREmIUm NOTEbOOK - oFFicE SupPliEs,PaPeR,CoNsUMEr,Chandigarh, Punjab,North,7,7400.37,"Rs. 14,678",4480,7459.57,11985.4,UPI,"Rs. 6,564",Premium,bulk order
 ORD-00188 ,18-09-2023,Bala,Iyer,  ERGo cHaIR - fuRnITURE ,CHaIRS,Home ofFice,Hyderabad, Telangana,South,9,5977.24,"Rs. 17,176",2187,8230.66,13764.8,Net Banking,"Rs. 8,875",Premium,
ORD-00190,20-09-2023,Rahul,Iyer,cURtAIN SEt - fuRNituRe,FurnIshINGS,CoRpoRate,Noida, Uttar Pradesh,North,9,3916.71,"Rs. 5,748",2033,4758.8,5079.4,Credit Card,"Rs. 24,765",Returning,address pending
ORD-00191,21-09-2023,Arun,Singh,  erGo CHAIR - fUrNiTure ,chaIrS,coRpORaTe,Patna, Bihar,East,7,2799.3,"Rs. 14,172",4189,3174.41,14608,UPI,Rs. 571,Regular,
ORD-00192,22-09-2023,Bala,  Sharma ,scAnNER maCHiNE - teChnOLoGY,mAcHInEs,CoRPORAte,Ranchi, Jharkhand,East,5,6357.97,"Rs. 19,761",450,4291.63,19226.95,UPI,"Rs. 10,863",Regular, discount approval
ORD-00194,24-09-2023,Divya,Kumar,  GALaxy sMArTphoNe - tecHnOlOgY ,PHonEs,HoMe officE,Patna, Bihar,East,7,6144.98,"Rs. 23,871",4195,7742.67,23051.45,Cash,"Rs. 11,176",Premium,missing phone number
ORD-00195,25-09-2023,Pooja,Rajan,WIrElESS mOUSe - TEchNolOGY,aCcEssorIEs,cOrPOraTe,Coimbatore, Tamil Nadu,South,1,7084.6,"Rs. 17,981",4282,1083.94,16583.9,Cash,"Rs. 6,988",Regular, discount approval
ORD-00196,26-09-2023,Karthik,  Gupta ,  DISPLAY RACK - FUrNitURe ,booKCaSeS,cOnsUMEr,  Ranchi, Jharkhand ,East,10,7412.48,"Rs. 23,052",2673,11341.09,21997.4,Cash,"Rs. 16,732",New,address pending
ORD-00197,27-09-2023,  Meena ,Reddy,tAbLe lamp - fURNItuRE,FurniShIngs,CORPorAte,Madurai, Tamil Nadu,South,2,2862.84,"Rs. 6,371",3582,1030.62,6201.9,Debit Card,"Rs. 21,220",New, duplicate check
ORD-00198,28-09-2023,Anitha,Sharma,sCaNNeR macHIne - TECHnoloGY,MAcHInes,hOMe ofFiCE,Delhi, Delhi,North,7,307.06,"Rs. 2,223",4318,290.17,2310.85,UPI,"Rs. 9,146",New,address pending
ORD-00199,29-09-2023,Harini,Kumar,rIng BiNDeR - oFficE SuppLiES,BInderS,cOrpOraTe,Kolkata, West Bengal,East,8,116.4,"Rs. 18,715",1626,159.24,17938.25,Net Banking,"Rs. 17,083",Premium,delayed shipment
ORD-00202,02-10-2023,Naveen,Varma,OffIce ChAIR - fuRnIturE,cHAirs,corpoRAtE,  Kolkata, West Bengal ,East,10,,"Rs. 13,193",1350,113.27,12283.7,Cash,"Rs. 24,732",New,  follow up required
ORD-00203,03-10-2023,Suresh,Patel, GaLaXy SMARTPhONE - teCHNoLOGy ,pHoNeS,cONsumer,Delhi, Delhi,North,5,2774.71,"Rs. 12,884",2830,2497.24,10548.2,Credit Card,"Rs. 14,391",New,
ORD-00204,04-10-2023,Suresh,Devi,TABLe LAMp - FURNiturE,FUrNIsHingS,cORPOrAte,Chandigarh, Punjab,North,2,3763.2,"Rs. 23,226",4137,1016.06,20201.1,  Net Banking ,"Rs. 20,663",New,
ORD-00205,05-10-2023,Arun,Krishnan,galAXY SMaRTpHoNe - TechnOLOGy,PHones,cONsumEr,Jaipur, Rajasthan,West,2,1123.26,"Rs. 20,102",2521,343.72,20325,Credit Card,Rs. 572,Regular,
ORD-00206,06-10-2023,Bala,Devi,Iphone DEvIce - TechNolOgy,pHONEs,CORporate,Ranchi, Jharkhand,East,3,4272.51,"Rs. 4,600",4820,2307.16,4171,  Cash ,"Rs. 11,990",Premium,
ORD-00207,07-10-2023,Lakshmi,Gupta,FLOOr mAt - FurnITURe,furNIsHInGS,cOrPOrAtE,Mumbai, Maharashtra,West,9,5525.61,"Rs. 5,385",240,7161.19,5006.25,Net Banking,"Rs. 12,839",Returning,missing phone number
ORD-00208,08-10-2023,Anitha,Das,sTuDy taBlE - FUrnITURe,tAbLeS,cOrporaTE,Ahmedabad, Gujarat,West,4,6257.35,"Rs. 19,217",1396,4280.03,19437,Cash,"Rs. 22,297",Regular,
ORD-00210,10-10-2023,Priya,Krishnan,CuRtaIN sET - furnItUre,FUrNISHInGS,cONsUmEr,Bhubaneswar, Odisha,East,4,5022.9,"Rs. 20,605",4416,3254.84,17549.25,Cash,"Rs. 5,559",New,delayed shipment
ORD-00211,11-10-2023,  Bala ,Mohan,GALaXY smaRTPhONE - TEChNOLoGY,  phONes ,CORpoRate,  Jaipur, Rajasthan ,West,9,5888.94,"Rs. 24,971",4218,9540.08,24126.45,  Cash ,"Rs. 8,568",Returning,urgent delivery
ORD-00212,12-10-2023,Ajay,SHARMA,  WOodeN BooKCaSE - FUrnIture ,booKCaSEs,hOme oFFIce,Ranchi, Jharkhand,East,9,4419.62,"Rs. 20,169",3320,7159.78,20293,Cash,"Rs. 16,603",Returning,
ORD-00213,13-10-2023,Bala,Iyer,FILe OrGAniZEr - OFfiCe sUppLIes,BInDERS,CorpORAte,  Pune, Maharashtra ,West,3,7523.77,"Rs. 7,538",1631,3250.27,6442.4,UPI,"Rs. 20,656",Returning, duplicate check
ORD-00214,14-10-2023,Harini,Patel,  stoRagE bOx - OFfICe SuPPlieS ,STorAGe,home OfFice,Lucknow, Uttar Pradesh,North,5,7704.31,"Rs. 7,419",537,5200.41,7507.05,UPI,"Rs. 11,662",Regular, discount approval
ORD-00215,15-10-2023,Arun,  Krishnan ,WooDEn bOoKcaSE - fUrnItuRe,BOokcasEs,cOrPorAtE,    Madurai, Tamil Nadu  ,South,9,2575.64,"Rs. 9,258",2484,4172.54,9287.1,Credit Card,"Rs. 4,197",New,
ORD-00216,16-10-2023,Ajay,  Bose ,  wirelEsS MOUSE - TecHnOlogY ,ACcessoRIES,hOMe oFficE,    Bhubaneswar, Odisha  ,East,1,2816.26,"Rs. 22,220",2954,405.54,19193,Net Banking,"Rs. 15,549",Regular,  follow up required
ORD-00217,17-10-2023,anitha,Gupta,KEYboARd coMBo - tEchnoLOGY,AccESsORies,coNsuMeR,Ranchi, Jharkhand,East,5,3976.34,"Rs. 22,627",989,3399.77,19323.95,Net Banking,"Rs. 2,202",New,
ORD-00218,18-10-2023,Nithya,Patel,digiTAl Copier - tEchnoLOgy,copieRS,CONsuMer,Pune, Maharashtra,West,1,5511.81,"Rs. 4,231",4378,992.13,3493.8,Cash,"Rs. 22,244",New,bulk order
ORD-00219,19-10-2023,Arun,Bose,LAseR coPieR - TeCHNolOGy,coPierS,homE OffICe,Patna, Bihar,East,7,3857.77,"Rs. 17,775",2896,3645.59,14384,Credit Card,"Rs. 13,061",Regular,missing phone number
ORD-00220,20-10-2023,,Iyer,  StOrage boX - OFfice SUPPlIeS ,sTorage,Home offIce,  Ranchi, Jharkhand ,East,5,1978.72,"Rs. 18,218",4110,1513.72,16502.2,Net Banking,"Rs. 12,133",Regular,missing phone number
ORD-00221,21-10-2023,Naveen,Reddy,stUDY tabLE - fUrnItURE,tABLes,CorPoRatE,Bengaluru, Karnataka,South,4,4837.49,"Rs. 6,923",4167,3308.84,6373.7,Net Banking,"Rs. 20,408",Regular, discount approval
ORD-00222,22-10-2023,Priya,Varma,GALaxy smArTPHOnE - TecHnoloGy,PHOnEs,  CoRpORate , Chennai - Tamil Nadu ,,South,1,7153.83,"Rs. 14,570",2844,1287.69,13992.5,Credit Card,"Rs. 19,427",Premium,  follow up required
ORD-00223,23-10-2023,Ramesh,Das,keyBoaRD cOMBO - tEChnOlOgy,AccesSorIES,cORPoRAtE,Kochi, Kerala,South,4,2925.78,"Rs. 15,341",3542,2106.56,14857.95,Debit Card,"Rs. 1,130",Regular,
ORD-00224,24-10-2023,Nithya,Varma,rIng bINDEr - OfFiCe SuPPLIes,  binDErS ,cONSuMer,Chandigarh, Punjab,North,9,4811.55,"Rs. 8,518",1861,6235.77,8543.1,Net Banking,"Rs. 23,450",New,urgent delivery
ORD-00225,25-10-2023,Bala,Reddy,sToRaGE BOx - OffiCe suppLIes,SToRaGE,coRPorate,Jaipur, Rajasthan,West,10,5327.23,"Rs. 3,524",2141,7671.21,3982,UPI,"Rs. 23,483",Returning,
ORD-00227,27-10-2023,Harini,Varma,iNduStrIal pRiNTEr - TecHnolOGY,  MaCHInes ,  consUmeR ,Patna, Bihar,East,7,2448.43,"Rs. 8,427",3592,2930.77,8272.65,UPI,"Rs. 18,101",Premium, discount approval
ORD-00228,28-10-2023,  Naveen ,Das,stuDY tABLE - fURnItUrE,taBles,CORporATe,Delhi, Delhi,North,7,7779.97,"Rs. 7,208",1382,9312.62,7585,Credit Card,"Rs. 9,521",Returning, duplicate check
ORD-00229,29-10-2023,,Patel,DISPLAY Rack - FURnitUre,boOkcaseS,cOrpOrATE,Bhubaneswar, Odisha,East,6,3346.59,"Rs. 16,300",365,3252.89,15766,Net Banking,"Rs. 6,948",Regular,
ORD-00232,01-11-2023,Vijay,Kumar,   ergO CHAir - FUrniTuRE  ,chairs,CoNsuMer,Chandigarh, Punjab,North,5,5114.99,"Rs. 7,585",4761,3912.97,8073,Debit Card,"Rs. 13,974",Premium, duplicate check
ORD-00233,02-11-2023,Bala,  Patel ,  sTOrage box - offIce sUpplIes ,  stOrAgE ,COrPorate,Lucknow, Uttar Pradesh,North,7,7380.2,"Rs. 24,196",4185,7904.19,23257.2,UPI,"Rs. 3,988",Premium,  follow up required
ORD-00234,03-11-2023,  Priya ,Patel,  MeETING tABLE - FuRnITUrE ,tABLes,cONsumer,Delhi, Delhi,North,5,7392,"Rs. 24,048",1925,5322.24,24483,,"Rs. 3,557",Premium,
 ORD-00235 ,04-11-2023,Rahul,,  woODEn bookcaSE - FurNituRE ,bOoKcaSES,coNsUmER,Ahmedabad, Gujarat,West,5,4819.95,"Rs. 4,216",1272,3253.47,3848.4,Net Banking,"Rs. 6,645",Returning,bulk order
ORD-00237,06-11-2023,Sneha,Mohan,dIGItAl coPIeR - techNolOGY,coPIeRs,  HOme OffiCe ,  Kolkata, West Bengal ,East,4,7588.4,"Rs. 2,830",4001,4917.28,2803,Cash,"Rs. 12,551",Returning,
ORD-00238,07-11-2023,Santhosh,Krishnan,WoODen bOOkcaSE - FUrnItUrE,BoOkCasEs,CoRPORate,  Ranchi, Jharkhand ,East,4,841.84,"Rs. 6,521",4174,515.21,6448.95,  Debit Card ,"Rs. 3,903",Premium, discount approval
ORD-00239,08-11-2023,Harini,Sharma,ExecUTivE desK - FurnItURe,TaBlEs,cONSUmEr,  Kochi, Kerala ,South,7,4005.41,"Rs. 8,451",2723,4289.79,7489.35,Cash,"Rs. 8,138",Returning, duplicate check
ORD-00240,09-11-2023,Vijay,Gupta,sTOrAGe BoX - OFfIcE SuppLiEs,SToraGe,  coNSuMer ,Coimbatore, Tamil Nadu,South,3,5476.91,"Rs. 17,500",181,2366.02,15925,Debit Card,"Rs. 16,622",Regular,
ORD-00241,10-11-2023,Arun,Gupta,vISIToR chAiR - furNiTUrE,chAirs,home oFFIcE,Patna, Bihar,East,3,3456.62,"Rs. 6,223",90,1586.59,5666.55,Cash,"Rs. 24,167",Premium, duplicate check
ORD-00242,11-11-2023,Divya,Singh,wooDEN boOkCASe - fuRNiTuRe,boOkcAsEs,  HOme offICe ,  Pune, Maharashtra ,West,6,7388.01,"Rs. 16,163",3870,6383.24,16578,UPI,"Rs. 16,544",Premium,bulk order
ORD-00243,12-11-2023,  Santhosh ,Mohan,  ScaNNeR maChine - TEcHnolOGy ,mAchinEs,CoRporATe,Madurai, Tamil Nadu,South,7,7916.47,"Rs. 17,385",959,9476.02,16651.75,Cash,"Rs. 16,430",Regular,
ORD-00244,13-11-2023,Pooja,Patel,  STudy TabLe - fUrNiture ,TABLeS,  hOme ofFIcE ,  Madurai, Tamil Nadu ,South,4,1812.99,"Rs. 3,728",4837,1109.55,3868.6,Net Banking,"Rs. 13,601",Returning,urgent delivery
ORD-00245,14-11-2023,Kavya,Varma,  TablE LaMP - FUrNiTurE ,FURNIshINGS,HOmE OFfiCE,Chandigarh, Punjab,North,2,6653.1,"Rs. 23,055",896,2275.36,18672,Debit Card,"Rs. 11,441",Premium,urgent delivery
ORD-00247,16-11-2023,Karthik,Bose,  INdusTRiaL pRinteR - teChNoLoGY ,MAChineS,CoRPORAte,Ahmedabad, Gujarat,West,1,550.52,"Rs. 4,741",1770,89.18,3944.8,Cash,"Rs. 15,915",Returning,
ORD-00248,17-11-2023,meena,Kumar,DocUMENT caBINET - ofFiCE SuppLIES,StOraGe,HOmE offIcE,  Ahmedabad, Gujarat ,West,3,5487.09,"Rs. 13,354",4113,2222.27,11496.9,UPI,"Rs. 16,287",Returning,urgent delivery
ORD-00249,19-11-2023,Divya,Mohan,RinG BInDer - OFfIcE sUPpLIeS,biNDers,hoME OfFIce,Lucknow, Uttar Pradesh,North,10,3345.22,"Rs. 7,596",4949,5419.26,7700.2,Cash,"Rs. 13,264",Premium,
ORD-00251,20-11-2023,Karthik,Iyer,ERGO cHaIR - furNitURE,chAiRS,ConSumeR,Mumbai, Maharashtra,West,8,6581.02,"Rs. 11,663",374,8529,10193.55,Debit Card,"Rs. 7,771",New,missing phone number
